"","dates","titles","push","id","topic","theme","score","score2"
"2967",2017-12-14,"[問卦] 勞基法通過 功德圓滿會成為新十大死因？",9,"M.1513211686.A.FDE","勞基法修法","政治",0.5,0.5
"2968",2017-12-14,"[新聞] 民進黨「青綠世代」談勞基法修法 去年版",-29,"M.1513214021.A.9B9","勞基法修法","政治",0.1,0.1
"2969",2017-12-14,"Re: [新聞] 民進黨「青綠世代」談勞基法修法 去年版",3,"M.1513215524.A.F3A","勞基法修法","政治",0.5,0.5
"2970",2017-12-14,"[新聞] 勞動部放寬危險工作場所審查標準 國親將擋下",2,"M.1513216791.A.36A","勞基法修法","政治",0.5,0.5
"2971",2017-12-14,"[新聞]   蔣萬安提加班依比率換補休 勞動部給軟",5,"M.1513217850.A.401","勞基法修法","政治",0.5,0.5
"2972",2017-12-14,"[新聞]   蔣萬安提加班依比率換補休　勞動部給軟",-7,"M.1513217981.A.112","勞基法修法","政治",0.1,0.1
"2973",2017-12-14,"Re: [新聞] 蔣萬安提加班依比率換補休　勞動部給軟",3,"M.1513218605.A.2E8","勞基法修法","政治",0.5,0.5
"2974",2017-12-14,"Re: [新聞] 蔣萬安提加班依比率換補休　勞動部給軟",1,"M.1513218949.A.792","勞基法修法","政治",0.5,0.5
"2975",2017-12-14,"Re: [新聞] 蔣萬安提加班依比率換補休　勞動部給軟",9,"M.1513219891.A.E93","勞基法修法","政治",0.5,0.5
"2976",2017-12-14,"Re: [新聞] 民進黨「青綠世代」談勞基法修法 去年版",0,"M.1513223655.A.8B3","勞基法修法","政治",0.1,0.1
"2977",2017-12-15,"Re: [新聞] 避免勞資會議造假 勞部增加4次會議紀錄",1,"M.1513295436.A.3B1","勞基法修法","政治",0.5,0.5
"2978",2017-12-15,"[問卦] 咦？小精靈適用勞基法嗎？",2,"M.1513315213.A.E87","勞基法修法","政治",0.5,0.5
"2979",2017-12-15,"[新聞] 反駁《勞基法》倒退30年　林萬億：修法",-38,"M.1513323882.A.B7D","勞基法修法","政治",0.1,0.1
"2980",2017-12-15,"[ＦＢ] 想幫賴神宣傳勞基法卻大崩潰",9,"M.1513326591.A.F61","勞基法修法","政治",0.5,0.5
"2981",2017-12-15,"[新聞] 反駁《勞基法》倒退30年　林萬億：修法",-7,"M.1513344710.A.FED","勞基法修法","政治",0.1,0.1
"2982",2017-12-15,"Re: [新聞] 反駁《勞基法》倒退30年　林萬億：修法",1,"M.1513345700.A.9AF","勞基法修法","政治",0.5,0.5
"2983",2017-12-15,"[新聞] 移工外宿違建奪命 勞動部：去年檢查合格",4,"M.1513345893.A.F4D","勞基法修法","政治",0.5,0.5
"2984",2017-12-16,"[問卦] 勞基法又被無謂的新聞擠掉是誰的陰謀",5,"M.1513400507.A.CF8","勞基法修法","政治",0.5,0.5
"2985",2017-12-16,"[問卦] 墾丁文橫行，阿勞基法咧？",1,"M.1513402829.A.FB7","勞基法修法","政治",0.5,0.5
"2986",2017-12-16,"[問卦] 日本的民進黨也在搞勞基法?",3,"M.1513408168.A.674","勞基法修法","政治",0.5,0.5
"2987",2017-12-16,"[ＦＢ] 勞基法修法為中小企業？用數據來驗證",10,"M.1513421037.A.0F3","勞基法修法","政治",0.5,0.5
"2988",2017-12-17,"[新聞]「總裁,還讓不讓人睡」公車海報抗議勞基法",532,"M.1513479343.A.0FA","勞基法修法","政治",6,3.5
"2989",2017-12-17,"Re: [新聞] 反駁《勞基法》倒退30年　林萬億：修法",1,"M.1513515660.A.441","勞基法修法","政治",0.5,0.5
"2990",2017-12-17,"[新聞] 勞動部：我過勞認定 與日本相同",-4,"M.1513521031.A.748","勞基法修法","政治",0.1,0.1
"2991",2017-12-17,"Re: [新聞] 勞動部：我過勞認定 與日本相同",0,"M.1513521541.A.68D","勞基法修法","政治",0.1,0.1
"2992",2017-12-18,"[ＦＢ] 醫勞盟-關於勞基法",8,"M.1513565960.A.7C7","勞基法修法","政治",0.5,0.5
"2993",2017-12-18,"[新聞] 新北公布違反《勞基法》名單 燿華電子遭",132,"M.1513577827.A.FF3","勞基法修法","政治",2,1.5
"2994",2017-12-18,"[新聞] 教會週報用童話作詩諷《勞基法》被推爆",4,"M.1513591312.A.095","勞基法修法","政治",0.5,0.5
"2995",2017-12-19,"Re: [新聞] 新北公布違反《勞基法》名單 燿華電子遭",3,"M.1513638827.A.12E","勞基法修法","政治",0.5,0.5
"2996",2017-12-19,"Re: [新聞] 新北公布違反《勞基法》名單 燿華電子遭",4,"M.1513658495.A.34D","勞基法修法","政治",0.5,0.5
"2997",2017-12-19,"[新聞] 新北公布違反勞基法名單 逾300家公司不合",20,"M.1513659076.A.28F","勞基法修法","政治",0.5,0.5
"2998",2017-12-19,"[ＦＢ] 勞動部:勞資會議開得好，就沒煩惱！",-100,"M.1513660243.A.07D","勞基法修法","政治",0.1,0.1
"2999",2017-12-19,"Re: [ＦＢ] 勞動部:勞資會議開得好，就沒煩惱！",-2,"M.1513676464.A.DCF","勞基法修法","政治",0.1,0.1
"3000",2017-12-19,"Fw: [活動] 1223反勞基法修惡大遊行　南部免費專車",30,"M.1513692386.A.147","勞基法修法","政治",0.5,0.5
"3001",2017-12-19,"[新聞] 將參加23日反勞基法遊行 賴香伶：已和柯P",34,"M.1513693573.A.395","勞基法修法","政治",0.5,0.5
"3002",2017-12-19,"[新聞] 邱毓斌：不能砍掉保命的勞基法來救企業",3,"M.1513699000.A.FE8","勞基法修法","政治",0.5,0.5
"3003",2017-12-20,"[問卦] 欸！新勞基法到哪裡了？",1,"M.1513706690.A.A02","勞基法修法","政治",0.5,0.5
"3004",2017-12-20,"[問卦] 反勞基法遊行會很多人嗎",2,"M.1513721005.A.DC4","勞基法修法","政治",0.5,0.5
"3005",2017-12-20,"[ＦＢ] 反對勞基法修惡大遊行倒數3天",126,"M.1513757643.A.2ED","勞基法修法","政治",2,1.5
"3006",2017-12-20,"Re: [ＦＢ] 反對勞基法修惡大遊行倒數3天",233,"M.1513758575.A.988","勞基法修法","政治",3,2
"3007",2017-12-20,"[問卦] 廢除勞基法同時禁外勞 有搞頭嗎",2,"M.1513759301.A.6C8","勞基法修法","政治",0.5,0.5
"3008",2017-12-20,"Re: [ＦＢ] 反對勞基法修惡大遊行倒數3天",7,"M.1513763502.A.770","勞基法修法","政治",0.5,0.5
"3009",2017-12-20,"[問卦] 反勞基法遊行是不是註定失敗",4,"M.1513769911.A.DC0","勞基法修法","政治",0.5,0.5
"3010",2017-12-20,"[問卦] 炳忠哥救了本週六勞基法遊行？",8,"M.1513772968.A.EAD","勞基法修法","政治",0.5,0.5
"3011",2017-12-20,"Re: [問卦] 炳忠哥救了本週六勞基法遊行？",-1,"M.1513774215.A.4C2","勞基法修法","政治",0.1,0.1
"3012",2017-12-20,"[新聞] 行政院：勞基法修法盼增加勞資雙方彈性",-9,"M.1513775164.A.FD9","勞基法修法","政治",0.1,0.1
"3013",2017-12-20,"Re: [ＦＢ] 1223反勞基法改惡大遊行時間地點確定了!",9,"M.1513777549.A.D45","勞基法修法","政治",0.5,0.5
"3014",2017-12-20,"Re: [ＦＢ] 臺北市醫師職業工會 1223反勞基法修惡",9,"M.1513779571.A.E26","勞基法修法","政治",0.5,0.5
"3015",2017-12-20,"[新聞] 預告1223反勞基法修法大遊行 「錄音帶」",6,"M.1513784471.A.C78","勞基法修法","政治",0.5,0.5
"3016",2017-12-20,"[新聞] 抗議勞基法修法遊行 行政院：謹慎做好維",1,"M.1513785211.A.2CF","勞基法修法","政治",0.5,0.5
"3017",2017-12-21,"[新聞] 全台100多個團體 12/23發起反勞基法改",8,"M.1513820587.A.629","勞基法修法","政治",0.5,0.5
"3018",2017-12-21,"[ＦＢ] 行政院勞基法修法說明會",-13,"M.1513823091.A.756","勞基法修法","政治",0.1,0.1
"3019",2017-12-21,"[新聞] 【直播】政院勞基法修法說明記者會",-21,"M.1513824080.A.7AA","勞基法修法","政治",0.1,0.1
"3020",2017-12-21,"Re: [新聞] 【直播】政院勞基法修法說明記者會",1,"M.1513826026.A.EAD","勞基法修法","政治",0.5,0.5
"3021",2017-12-21,"[新聞] 遊行前摸頭？政院：外界誤解勞基法修法",-21,"M.1513827099.A.E2A","勞基法修法","政治",0.1,0.1
"3022",2017-12-21,"Re: [ＦＢ] 行政院勞基法修法說明會",0,"M.1513827117.A.0A0","勞基法修法","政治",0.1,0.1
"3023",2017-12-21,"Re: [新聞] 遊行前摸頭？政院：外界誤解勞基法修法",0,"M.1513827332.A.0F0","勞基法修法","政治",0.1,0.1
"3024",2017-12-21,"[新聞]政院強調勞基法沒修惡　林美珠再上火線",-13,"M.1513829117.A.57F","勞基法修法","政治",0.1,0.1
"3025",2017-12-21,"[新聞] 後天遊行抗議勞基法鬆綁 政院滅火：例外",-12,"M.1513829779.A.4BA","勞基法修法","政治",0.1,0.1
"3026",2017-12-21,"Re: [新聞]政院強調勞基法沒修惡　林美珠再上火線",1,"M.1513830250.A.1CB","勞基法修法","政治",0.5,0.5
"3027",2017-12-21,"[新聞] 為周六遊行滅火 政院：《勞基法》34條僅",-94,"M.1513830551.A.255","勞基法修法","政治",0.1,0.1
"3028",2017-12-21,"[新聞] 全台100多個團體 12/23發起反勞基法改惡大遊行",14,"M.1513830720.A.22B","勞基法修法","政治",0.5,0.5
"3029",2017-12-21,"Re: [ＦＢ] 反對勞基法修惡大遊行倒數3天",0,"M.1513830959.A.331","勞基法修法","政治",0.1,0.1
"3030",2017-12-21,"[ＦＢ] 勞動部:政府把關─捍衛勞工權益不變",-46,"M.1513831069.A.7E6","勞基法修法","政治",0.1,0.1
"3031",2017-12-21,"Re: [ＦＢ] 勞動部:政府把關─捍衛勞工權益不變",2,"M.1513831900.A.908","勞基法修法","政治",0.5,0.5
"3032",2017-12-21,"[新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",-64,"M.1513831916.A.E49","勞基法修法","政治",0.1,0.1
"3033",2017-12-21,"Re: [新聞] 新北公布違反《勞基法》名單 燿華電子遭",0,"M.1513832465.A.9BA","勞基法修法","政治",0.1,0.1
"3034",2017-12-21,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",4,"M.1513833236.A.B32","勞基法修法","政治",0.5,0.5
"3035",2017-12-21,"[新聞] 謝長廷：反勞基法修法聲量與實體不成比例",-60,"M.1513833337.A.57B","勞基法修法","政治",0.1,0.1
"3036",2017-12-21,"Re: [ＦＢ] 勞動部:政府把關─捍衛勞工權益不變",1,"M.1513833382.A.95E","勞基法修法","政治",0.5,0.5
"3037",2017-12-21,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",3,"M.1513833610.A.8E7","勞基法修法","政治",0.5,0.5
"3038",2017-12-21,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",2,"M.1513833620.A.B7D","勞基法修法","政治",0.5,0.5
"3039",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",224,"M.1513833915.A.BE8","勞基法修法","政治",3,2
"3040",2017-12-21,"Re: [新聞] 新北公布違反《勞基法》名單 燿華電子遭",0,"M.1513834118.A.D5E","勞基法修法","政治",0.1,0.1
"3041",2017-12-21,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",3,"M.1513834389.A.2DB","勞基法修法","政治",0.5,0.5
"3042",2017-12-21,"Re: [新聞] 為周六遊行滅火 政院：《勞基法》34條僅",2,"M.1513834480.A.69F","勞基法修法","政治",0.5,0.5
"3043",2017-12-21,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",7,"M.1513834691.A.C26","勞基法修法","政治",0.5,0.5
"3044",2017-12-21,"[新聞] 勞基法輪班間隔、七休一　政院再保證：",-33,"M.1513835220.A.D66","勞基法修法","政治",0.1,0.1
"3045",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",1,"M.1513835256.A.7B7","勞基法修法","政治",0.5,0.5
"3046",2017-12-21,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",2,"M.1513835395.A.C6D","勞基法修法","政治",0.5,0.5
"3047",2017-12-21,"Re: [新聞] 為周六遊行滅火 政院：《勞基法》34條僅",-1,"M.1513835618.A.CA4","勞基法修法","政治",0.1,0.1
"3048",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",6,"M.1513835650.A.768","勞基法修法","政治",0.5,0.5
"3049",2017-12-21,"[新聞] 政院強調勞基法沒修惡　 林美珠再上火線",-82,"M.1513837890.A.754","勞基法修法","政治",0.1,0.1
"3050",2017-12-21,"Re: [新聞] 政院強調勞基法沒修惡　 林美珠再上火線",1,"M.1513838912.A.615","勞基法修法","政治",0.5,0.5
"3051",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",1,"M.1513842034.A.576","勞基法修法","政治",0.5,0.5
"3052",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",0,"M.1513842217.A.FDA","勞基法修法","政治",0.1,0.1
"3053",2017-12-21,"[新聞] 「勞基法非修惡」行政院急消毒 勞團怒：",3,"M.1513845415.A.6D7","勞基法修法","政治",0.5,0.5
"3054",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",2,"M.1513848826.A.F94","勞基法修法","政治",0.5,0.5
"3055",2017-12-21,"[新聞] 週六遊行抗議勞基法<U+9EA8>c 林美珠:例外不",-6,"M.1513849826.A.40D","勞基法修法","政治",0.1,0.1
"3056",2017-12-21,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",0,"M.1513855473.A.307","勞基法修法","政治",0.1,0.1
"3057",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",-1,"M.1513857566.A.D3B","勞基法修法","政治",0.1,0.1
"3058",2017-12-21,"Re: [新聞] 謝長廷：反勞基法修法聲量與實體不成比例",0,"M.1513861063.A.DF2","勞基法修法","政治",0.1,0.1
"3059",2017-12-21,"[轉錄]自由廣場》科技業勞資會議的真與假",-2,"M.1513866830.A.B84","勞基法修法","政治",0.1,0.1
"3060",2017-12-21,"[ＦＢ] 時代力量FB 護航勞基法闖關還在混淆視聽?",9,"M.1513871599.A.CFA","勞基法修法","政治",0.5,0.5
"3061",2017-12-22,"[問卦] 同婚熱議>>勞基法修惡的原因？",-1,"M.1513873070.A.EC5","勞基法修法","政治",0.1,0.1
"3062",2017-12-22,"Re: [新聞] 勞團大遊行前勞基法轉彎！輪班間隔8小時",1,"M.1513898178.A.BB4","勞基法修法","政治",0.5,0.5
"3063",2017-12-22,"[新聞] 勞長：七休一原則 絕不改變",-95,"M.1513900918.A.59B","勞基法修法","政治",0.1,0.1
"3064",2017-12-22,"Re: [新聞] 勞長：七休一原則 絕不改變",19,"M.1513903034.A.1A7","勞基法修法","政治",0.5,0.5
"3065",2017-12-22,"[ＦＢ] 陳秉暉 / 勞基法34條修法早已知有害健康",15,"M.1513905727.A.BCB","勞基法修法","政治",0.5,0.5
"3066",2017-12-22,"Re: [新聞] 勞長：七休一原則 絕不改變",11,"M.1513907186.A.25E","勞基法修法","政治",0.5,0.5
"3067",2017-12-22,"Re: [ＦＢ] 陳秉暉 / 勞基法34條修法早已知有害健康",-1,"M.1513907526.A.6BE","勞基法修法","政治",0.1,0.1
"3068",2017-12-22,"[新聞] 反對勞基法修惡 獄政警消團體也號召上街遊行",10,"M.1513912868.A.ADC","勞基法修法","政治",0.5,0.5
"3069",2017-12-22,"[新聞] 1223上街反勞基法修惡法 勞團今前往民進",9,"M.1513916468.A.7B9","勞基法修法","政治",0.5,0.5
"3070",2017-12-22,"[ＦＢ] 工鬥-1223反對勞基法修惡大遊行 流程資訊",17,"M.1513921202.A.658","勞基法修法","政治",0.5,0.5
"3071",2017-12-22,"[新聞] 反對勞基法修惡　勞團嗆明天街頭見",17,"M.1513922525.A.C46","勞基法修法","政治",0.5,0.5
"3072",2017-12-22,"[問卦] 勞基法和空污，4不4擺明要強欺弱?",14,"M.1513923597.A.CC8","勞基法修法","政治",0.5,0.5
"3073",2017-12-22,"[新聞] 全台勞團明大遊行 要求退回勞基法",117,"M.1513932040.A.497","勞基法修法","政治",2,1.5
"3074",2017-12-22,"Re: [新聞] 全台勞團明大遊行 要求退回勞基法",1,"M.1513932391.A.72C","勞基法修法","政治",0.5,0.5
"3075",2017-12-22,"Re: [新聞] 全台勞團明大遊行 要求退回勞基法",1,"M.1513932631.A.D5E","勞基法修法","政治",0.5,0.5
"3076",2017-12-22,"Re: [新聞] 全台勞團明大遊行 要求退回勞基法",7,"M.1513933350.A.39C","勞基法修法","政治",0.5,0.5
"3077",2017-12-22,"[新聞] 勞團明上街　賴清德回台南取暖拒談勞基法",-25,"M.1513938335.A.2C4","勞基法修法","政治",0.1,0.1
"3078",2017-12-22,"[新聞] 勞團明上街　賴清德回台南取暖拒談勞基法",-6,"M.1513945197.A.5C1","勞基法修法","政治",0.1,0.1
"3079",2017-12-22,"[新聞] 不滿勞基法再修法 明萬人上街抗議",7,"M.1513945800.A.4A8","勞基法修法","政治",0.5,0.5
"3080",2017-12-22,"[新聞] 花20億養移工孩子 勞動部︰只有幾百萬",-5,"M.1513946709.A.EBC","勞基法修法","政治",0.1,0.1
"3081",2017-12-22,"Re: [新聞] 花20億養移工孩子 勞動部︰只有幾百萬",8,"M.1513947045.A.D34","勞基法修法","政治",0.5,0.5
"3082",2017-12-22,"[問卦] 你覺得勞基法惡改最噁心的是哪一項",8,"M.1513952181.A.906","勞基法修法","政治",0.5,0.5
"3083",2017-12-22,"[ＦＢ] 勞動部:強化政府把關機制！",-58,"M.1513953584.A.31C","勞基法修法","政治",0.1,0.1
"3084",2017-12-22,"Fw: [新聞] 反對勞基法修法 基層公務員也站出來呼籲",22,"M.1513953829.A.6B3","勞基法修法","政治",0.5,0.5
"3085",2017-12-22,"Re: [ＦＢ] 勞動部:強化政府把關機制！",2,"M.1513954305.A.FBC","勞基法修法","政治",0.5,0.5
"3086",2017-12-22,"Re: [新聞] 全台勞團明大遊行 要求退回勞基法",3,"M.1513957998.A.112","勞基法修法","政治",0.5,0.5
"3087",2017-12-22,"[新聞] 大遊行前再試圖滅火 勞動部臉書貼文：強",-18,"M.1513958089.A.266","勞基法修法","政治",0.1,0.1
"3088",2017-12-22,"Re: [新聞] 全台勞團明大遊行 要求退回勞基法",3,"M.1513958146.A.0A5","勞基法修法","政治",0.5,0.5
"3089",2017-12-23,"Re: [新聞] 全台勞團明大遊行 要求退回勞基法",0,"M.1513960313.A.EFE","勞基法修法","政治",0.1,0.1
"3090",2017-12-23,"[問卦] 9.2若組武裝組織會守勞基法嗎?",4,"M.1513961141.A.953","勞基法修法","政治",0.5,0.5
"3091",2017-12-23,"[問卦] 今天勞基法遊行會鬧到開夜市嗎？",0,"M.1513962278.A.85B","勞基法修法","政治",0.1,0.1
"3092",2017-12-23,"[問卦] 台菜二世祖是不是要救援勞基法?",1,"M.1513981348.A.915","勞基法修法","政治",0.5,0.5
"3093",2017-12-23,"[新聞] 勞團今上街反《勞基法》　立法院：民主",11,"M.1513986816.A.AE0","勞基法修法","政治",0.5,0.5
"3094",2017-12-23,"Re: [新聞] 勞團今上街反《勞基法》　立法院：民主",-1,"M.1513987496.A.255","勞基法修法","政治",0.1,0.1
"3095",2017-12-23,"[問卦] 反勞基法修惡大遊行人數多少?",10,"M.1513997349.A.C4D","勞基法修法","政治",0.5,0.5
"3096",2017-12-23,"Re: [新聞] 勞團今上街反《勞基法》　立法院：民主",9,"M.1513997363.A.071","勞基法修法","政治",0.5,0.5
"3097",2017-12-23,"[ＦＢ] 醫護團結爭勞權 打卡反對修惡勞基法",6,"M.1513999502.A.013","勞基法修法","政治",0.5,0.5
"3098",2017-12-23,"[新聞] 勞團遊行抗議勞基法修惡 賴清:祝平安順利",2,"M.1514001460.A.62F","勞基法修法","政治",0.5,0.5
"3099",2017-12-23,"[新聞] 勞基法修惡 醫護痛批賴清德忘了醫師誓詞 ",9,"M.1514002556.A.0BF","勞基法修法","政治",0.5,0.5
"3100",2017-12-23,"[問卦] 為啥公務員會想用勞基法掛??????????????",26,"M.1514002797.A.86F","勞基法修法","政治",0.5,0.5
"3101",2017-12-23,"[問卦]  比起勞基法，南部人更重視台菜CP值？",8,"M.1514003205.A.D47","勞基法修法","政治",0.5,0.5
"3102",2017-12-23,"[問卦] 勞基法修法，缺德黨工是不是很喜歡爆肝？",46,"M.1514003550.A.409","勞基法修法","政治",0.5,0.5
